,ppl,date,event,combination,source_abb,target_abb,abbrev_x,source,abbrev_y,target,weight
684,"['DT', 'MT', 'HH', 'BSTE', 'SM', 'IT', 'DTJ', 'ET', 'DS', 'JK', 'JM', 'JJORD', 'LT', 'MM', 'TT', 'KG', 'RO']",2020-09-29,Flights to and from Cleveland aboard Air Force One,"('LT', 'TT')",LT,TT,LT,Lara Trump,TT,Tiffany Trump,1
685,"['DT', 'MT', 'HH', 'BSTE', 'SM', 'IT', 'DTJ', 'ET', 'DS', 'JK', 'JM', 'JJORD', 'LT', 'MM', 'TT', 'KG', 'RO']",2020-09-29,Flights to and from Cleveland aboard Air Force One,"('LT', 'KG')",LT,KG,LT,Lara Trump,KG,Kimberly Guilfoyle,1
686,"['DT', 'MT', 'HH', 'BSTE', 'SM', 'IT', 'DTJ', 'ET', 'DS', 'JK', 'JM', 'JJORD', 'LT', 'MM', 'TT', 'KG', 'RO']",2020-09-29,Flights to and from Cleveland aboard Air Force One,"('LT', 'RO')",LT,RO,LT,Lara Trump,RO,Robert O'Brien,1
687,"['DT', 'MT', 'HH', 'BSTE', 'SM', 'IT', 'DTJ', 'ET', 'DS', 'JK', 'JM', 'JJORD', 'LT', 'MM', 'TT', 'KG', 'RO']",2020-09-29,Flights to and from Cleveland aboard Air Force One,"('MM', 'TT')",MM,TT,MM,Mark Meadows,TT,Tiffany Trump,1
688,"['DT', 'MT', 'HH', 'BSTE', 'SM', 'IT', 'DTJ', 'ET', 'DS', 'JK', 'JM', 'JJORD', 'LT', 'MM', 'TT', 'KG', 'RO']",2020-09-29,Flights to and from Cleveland aboard Air Force One,"('MM', 'KG')",MM,KG,MM,Mark Meadows,KG,Kimberly Guilfoyle,1
689,"['DT', 'MT', 'HH', 'BSTE', 'SM', 'IT', 'DTJ', 'ET', 'DS', 'JK', 'JM', 'JJORD', 'LT', 'MM', 'TT', 'KG', 'RO']",2020-09-29,Flights to and from Cleveland aboard Air Force One,"('MM', 'RO')",MM,RO,MM,Mark Meadows,RO,Robert O'Brien,1
690,"['DT', 'MT', 'HH', 'BSTE', 'SM', 'IT', 'DTJ', 'ET', 'DS', 'JK', 'JM', 'JJORD', 'LT', 'MM', 'TT', 'KG', 'RO']",2020-09-29,Flights to and from Cleveland aboard Air Force One,"('TT', 'KG')",TT,KG,TT,Tiffany Trump,KG,Kimberly Guilfoyle,1
691,"['DT', 'MT', 'HH', 'BSTE', 'SM', 'IT', 'DTJ', 'ET', 'DS', 'JK', 'JM', 'JJORD', 'LT', 'MM', 'TT', 'KG', 'RO']",2020-09-29,Flights to and from Cleveland aboard Air Force One,"('TT', 'RO')",TT,RO,TT,Tiffany Trump,RO,Robert O'Brien,1
692,"['DT', 'MT', 'HH', 'BSTE', 'SM', 'IT', 'DTJ', 'ET', 'DS', 'JK', 'JM', 'JJORD', 'LT', 'MM', 'TT', 'KG', 'RO']",2020-09-29,Flights to and from Cleveland aboard Air Force One,"('KG', 'RO')",KG,RO,KG,Kimberly Guilfoyle,RO,Robert O'Brien,1
693,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('DT', 'MT')",DT,MT,DT,Donald Trump,MT,Melania Trump,1
694,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('DT', 'KM')",DT,KM,DT,Donald Trump,KM,Kayleigh McEnany,1
695,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('DT', 'JOEB')",DT,JOEB,DT,Donald Trump,JOEB,Joe Biden,1
696,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('DT', 'CW')",DT,CW,DT,Donald Trump,CW,Chris Wallace,1
697,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('DT', 'JILLB')",DT,JILLB,DT,Donald Trump,JILLB,Jill Biden,1
698,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('DT', 'RG')",DT,RG,DT,Donald Trump,RG,Rudolph Giuliani,1
699,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('DT', 'LT')",DT,LT,DT,Donald Trump,LT,Lara Trump,1
700,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('DT', 'IT')",DT,IT,DT,Donald Trump,IT,Ivanka Trump,1
701,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('DT', 'ET')",DT,ET,DT,Donald Trump,ET,Eric Trump,1
702,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('DT', 'DTJ')",DT,DTJ,DT,Donald Trump,DTJ,Donald Trump Jr.,1
703,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('DT', 'MM')",DT,MM,DT,Donald Trump,MM,Mark Meadows,1
704,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('DT', 'JJORD')",DT,JJORD,DT,Donald Trump,JJORD,Jim Jordan,1
705,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('DT', 'TT')",DT,TT,DT,Donald Trump,TT,Tiffany Trump,1
706,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('DT', 'KG')",DT,KG,DT,Donald Trump,KG,Kimberly Guilfoyle,1
707,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('MT', 'KM')",MT,KM,MT,Melania Trump,KM,Kayleigh McEnany,1
708,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('MT', 'JOEB')",MT,JOEB,MT,Melania Trump,JOEB,Joe Biden,1
709,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('MT', 'CW')",MT,CW,MT,Melania Trump,CW,Chris Wallace,1
710,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('MT', 'JILLB')",MT,JILLB,MT,Melania Trump,JILLB,Jill Biden,1
711,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('MT', 'RG')",MT,RG,MT,Melania Trump,RG,Rudolph Giuliani,1
712,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('MT', 'LT')",MT,LT,MT,Melania Trump,LT,Lara Trump,1
713,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('MT', 'IT')",MT,IT,MT,Melania Trump,IT,Ivanka Trump,1
714,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('MT', 'ET')",MT,ET,MT,Melania Trump,ET,Eric Trump,1
715,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('MT', 'DTJ')",MT,DTJ,MT,Melania Trump,DTJ,Donald Trump Jr.,1
716,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('MT', 'MM')",MT,MM,MT,Melania Trump,MM,Mark Meadows,1
717,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('MT', 'JJORD')",MT,JJORD,MT,Melania Trump,JJORD,Jim Jordan,1
718,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('MT', 'TT')",MT,TT,MT,Melania Trump,TT,Tiffany Trump,1
719,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('MT', 'KG')",MT,KG,MT,Melania Trump,KG,Kimberly Guilfoyle,1
720,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('KM', 'JOEB')",KM,JOEB,KM,Kayleigh McEnany,JOEB,Joe Biden,1
721,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('KM', 'CW')",KM,CW,KM,Kayleigh McEnany,CW,Chris Wallace,1
722,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('KM', 'JILLB')",KM,JILLB,KM,Kayleigh McEnany,JILLB,Jill Biden,1
723,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('KM', 'RG')",KM,RG,KM,Kayleigh McEnany,RG,Rudolph Giuliani,1
724,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('KM', 'LT')",KM,LT,KM,Kayleigh McEnany,LT,Lara Trump,1
725,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('KM', 'IT')",KM,IT,KM,Kayleigh McEnany,IT,Ivanka Trump,1
726,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('KM', 'ET')",KM,ET,KM,Kayleigh McEnany,ET,Eric Trump,1
727,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('KM', 'DTJ')",KM,DTJ,KM,Kayleigh McEnany,DTJ,Donald Trump Jr.,1
728,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('KM', 'MM')",KM,MM,KM,Kayleigh McEnany,MM,Mark Meadows,1
729,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('KM', 'JJORD')",KM,JJORD,KM,Kayleigh McEnany,JJORD,Jim Jordan,1
730,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('KM', 'TT')",KM,TT,KM,Kayleigh McEnany,TT,Tiffany Trump,1
731,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('KM', 'KG')",KM,KG,KM,Kayleigh McEnany,KG,Kimberly Guilfoyle,1
732,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JOEB', 'CW')",JOEB,CW,JOEB,Joe Biden,CW,Chris Wallace,1
733,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JOEB', 'JILLB')",JOEB,JILLB,JOEB,Joe Biden,JILLB,Jill Biden,1
734,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JOEB', 'RG')",JOEB,RG,JOEB,Joe Biden,RG,Rudolph Giuliani,1
735,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JOEB', 'LT')",JOEB,LT,JOEB,Joe Biden,LT,Lara Trump,1
736,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JOEB', 'IT')",JOEB,IT,JOEB,Joe Biden,IT,Ivanka Trump,1
737,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JOEB', 'ET')",JOEB,ET,JOEB,Joe Biden,ET,Eric Trump,1
738,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JOEB', 'DTJ')",JOEB,DTJ,JOEB,Joe Biden,DTJ,Donald Trump Jr.,1
739,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JOEB', 'MM')",JOEB,MM,JOEB,Joe Biden,MM,Mark Meadows,1
740,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JOEB', 'JJORD')",JOEB,JJORD,JOEB,Joe Biden,JJORD,Jim Jordan,1
741,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JOEB', 'TT')",JOEB,TT,JOEB,Joe Biden,TT,Tiffany Trump,1
742,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JOEB', 'KG')",JOEB,KG,JOEB,Joe Biden,KG,Kimberly Guilfoyle,1
743,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('CW', 'JILLB')",CW,JILLB,CW,Chris Wallace,JILLB,Jill Biden,1
744,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('CW', 'RG')",CW,RG,CW,Chris Wallace,RG,Rudolph Giuliani,1
745,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('CW', 'LT')",CW,LT,CW,Chris Wallace,LT,Lara Trump,1
746,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('CW', 'IT')",CW,IT,CW,Chris Wallace,IT,Ivanka Trump,1
747,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('CW', 'ET')",CW,ET,CW,Chris Wallace,ET,Eric Trump,1
748,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('CW', 'DTJ')",CW,DTJ,CW,Chris Wallace,DTJ,Donald Trump Jr.,1
749,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('CW', 'MM')",CW,MM,CW,Chris Wallace,MM,Mark Meadows,1
750,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('CW', 'JJORD')",CW,JJORD,CW,Chris Wallace,JJORD,Jim Jordan,1
751,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('CW', 'TT')",CW,TT,CW,Chris Wallace,TT,Tiffany Trump,1
752,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('CW', 'KG')",CW,KG,CW,Chris Wallace,KG,Kimberly Guilfoyle,1
753,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JILLB', 'RG')",JILLB,RG,JILLB,Jill Biden,RG,Rudolph Giuliani,1
754,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JILLB', 'LT')",JILLB,LT,JILLB,Jill Biden,LT,Lara Trump,1
755,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JILLB', 'IT')",JILLB,IT,JILLB,Jill Biden,IT,Ivanka Trump,1
756,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JILLB', 'ET')",JILLB,ET,JILLB,Jill Biden,ET,Eric Trump,1
757,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JILLB', 'DTJ')",JILLB,DTJ,JILLB,Jill Biden,DTJ,Donald Trump Jr.,1
758,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JILLB', 'MM')",JILLB,MM,JILLB,Jill Biden,MM,Mark Meadows,1
759,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JILLB', 'JJORD')",JILLB,JJORD,JILLB,Jill Biden,JJORD,Jim Jordan,1
760,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JILLB', 'TT')",JILLB,TT,JILLB,Jill Biden,TT,Tiffany Trump,1
761,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('JILLB', 'KG')",JILLB,KG,JILLB,Jill Biden,KG,Kimberly Guilfoyle,1
762,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('RG', 'LT')",RG,LT,RG,Rudolph Giuliani,LT,Lara Trump,1
763,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('RG', 'IT')",RG,IT,RG,Rudolph Giuliani,IT,Ivanka Trump,1
764,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('RG', 'ET')",RG,ET,RG,Rudolph Giuliani,ET,Eric Trump,1
765,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('RG', 'DTJ')",RG,DTJ,RG,Rudolph Giuliani,DTJ,Donald Trump Jr.,1
766,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('RG', 'MM')",RG,MM,RG,Rudolph Giuliani,MM,Mark Meadows,1
767,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('RG', 'JJORD')",RG,JJORD,RG,Rudolph Giuliani,JJORD,Jim Jordan,1
768,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('RG', 'TT')",RG,TT,RG,Rudolph Giuliani,TT,Tiffany Trump,1
769,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('RG', 'KG')",RG,KG,RG,Rudolph Giuliani,KG,Kimberly Guilfoyle,1
770,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('LT', 'IT')",LT,IT,LT,Lara Trump,IT,Ivanka Trump,1
771,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('LT', 'ET')",LT,ET,LT,Lara Trump,ET,Eric Trump,1
772,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('LT', 'DTJ')",LT,DTJ,LT,Lara Trump,DTJ,Donald Trump Jr.,1
773,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('LT', 'MM')",LT,MM,LT,Lara Trump,MM,Mark Meadows,1
774,"['DT', 'MT', 'KM', 'JOEB', 'CW', 'JILLB', 'RG', 'LT', 'IT', 'ET', 'DTJ', 'MM', 'JJORD', 'TT', 'KG']",2020-09-29,Presidential debate in Cleveland,"('LT', 'JJORD')",LT,JJORD,LT,Lara Trump,JJORD,Jim Jordan,1
